,COCLSACT
938,NEVER USED COCAINE
939,DID NOT USE COCAINE IN THE PAST 12 MOS
940,NEVER USED COCAINE
941,NEVER USED COCAINE
942,NEVER USED COCAINE
943,NEVER USED COCAINE
944,NEVER USED COCAINE
945,Yes
946,NEVER USED COCAINE
947,NEVER USED COCAINE
948,NEVER USED COCAINE
949,NEVER USED COCAINE
950,NEVER USED COCAINE
951,NEVER USED COCAINE
952,NEVER USED COCAINE
953,NEVER USED COCAINE
954,NEVER USED COCAINE
955,NEVER USED COCAINE
956,NEVER USED COCAINE
957,NEVER USED COCAINE
958,NEVER USED COCAINE
959,NEVER USED COCAINE
960,NEVER USED COCAINE
961,NEVER USED COCAINE
962,NEVER USED COCAINE
963,NEVER USED COCAINE
964,NEVER USED COCAINE
965,NEVER USED COCAINE
966,No
967,NEVER USED COCAINE
968,NEVER USED COCAINE
969,NEVER USED COCAINE
970,NEVER USED COCAINE
971,NEVER USED COCAINE
972,NEVER USED COCAINE
973,NEVER USED COCAINE
974,NEVER USED COCAINE
975,NEVER USED COCAINE
976,NEVER USED COCAINE
977,NEVER USED COCAINE
978,DID NOT USE COCAINE IN THE PAST 12 MOS
979,NEVER USED COCAINE
980,NEVER USED COCAINE
981,NEVER USED COCAINE
982,NEVER USED COCAINE
983,NEVER USED COCAINE
984,NEVER USED COCAINE
985,NEVER USED COCAINE
986,NEVER USED COCAINE
987,NEVER USED COCAINE
988,NEVER USED COCAINE
989,NEVER USED COCAINE
990,NEVER USED COCAINE
991,NEVER USED COCAINE
992,NEVER USED COCAINE
993,NEVER USED COCAINE
994,NEVER USED COCAINE
995,NEVER USED COCAINE
996,Yes
997,NEVER USED COCAINE
998,NEVER USED COCAINE
999,NEVER USED COCAINE
1000,Yes
1001,NEVER USED COCAINE
1002,NEVER USED COCAINE
1003,DID NOT USE COCAINE IN THE PAST 12 MOS
1004,NEVER USED COCAINE
1005,NEVER USED COCAINE
1006,DID NOT USE COCAINE IN THE PAST 12 MOS
1007,NEVER USED COCAINE
1008,NEVER USED COCAINE
1009,NEVER USED COCAINE
1010,NEVER USED COCAINE
1011,NEVER USED COCAINE
1012,DID NOT USE COCAINE IN THE PAST 12 MOS
1013,NEVER USED COCAINE
1014,NEVER USED COCAINE
1015,DID NOT USE COCAINE IN THE PAST 12 MOS
1016,NEVER USED COCAINE
1017,NEVER USED COCAINE
1018,NEVER USED COCAINE
1019,NEVER USED COCAINE
1020,NEVER USED COCAINE
1021,NEVER USED COCAINE
1022,NEVER USED COCAINE
1023,NEVER USED COCAINE
1024,NEVER USED COCAINE
1025,NEVER USED COCAINE
1026,NEVER USED COCAINE
1027,NEVER USED COCAINE
1028,NEVER USED COCAINE
1029,NEVER USED COCAINE
1030,DID NOT USE COCAINE IN THE PAST 12 MOS
1031,NEVER USED COCAINE
1032,NEVER USED COCAINE
1033,DID NOT USE COCAINE IN THE PAST 12 MOS
1034,NEVER USED COCAINE
1035,NEVER USED COCAINE
1036,NEVER USED COCAINE
1037,NEVER USED COCAINE
1038,NEVER USED COCAINE
1039,NEVER USED COCAINE
1040,NEVER USED COCAINE
1041,NEVER USED COCAINE
1042,NEVER USED COCAINE
1043,NEVER USED COCAINE
1044,NEVER USED COCAINE
1045,NEVER USED COCAINE
1046,NEVER USED COCAINE
1047,NEVER USED COCAINE
1048,DID NOT USE COCAINE IN THE PAST 12 MOS
1049,NEVER USED COCAINE
1050,NEVER USED COCAINE
1051,NEVER USED COCAINE
1052,NEVER USED COCAINE
1053,NEVER USED COCAINE
1054,NEVER USED COCAINE
1055,NEVER USED COCAINE
1056,NEVER USED COCAINE
1057,NEVER USED COCAINE
1058,NEVER USED COCAINE
1059,NEVER USED COCAINE
1060,NEVER USED COCAINE
1061,NEVER USED COCAINE
1062,NEVER USED COCAINE
1063,NEVER USED COCAINE
1064,DID NOT USE COCAINE IN THE PAST 12 MOS
1065,NEVER USED COCAINE
1066,No
1067,NEVER USED COCAINE
1068,NEVER USED COCAINE
1069,NEVER USED COCAINE
1070,NEVER USED COCAINE
1071,NEVER USED COCAINE
1072,NEVER USED COCAINE
1073,NEVER USED COCAINE
1074,NEVER USED COCAINE
1075,NEVER USED COCAINE
1076,NEVER USED COCAINE
1077,NEVER USED COCAINE
1078,NEVER USED COCAINE
1079,NEVER USED COCAINE
1080,NEVER USED COCAINE
1081,No
1082,NEVER USED COCAINE
1083,NEVER USED COCAINE
1084,NEVER USED COCAINE
1085,NEVER USED COCAINE
1086,NEVER USED COCAINE
1087,NEVER USED COCAINE
1088,NEVER USED COCAINE
1089,NEVER USED COCAINE
1090,DID NOT USE COCAINE IN THE PAST 12 MOS
1091,NEVER USED COCAINE
1092,NEVER USED COCAINE
1093,NEVER USED COCAINE
1094,NEVER USED COCAINE
1095,NEVER USED COCAINE
1096,NEVER USED COCAINE
1097,No
1098,NEVER USED COCAINE
1099,NEVER USED COCAINE
1100,NEVER USED COCAINE
1101,DID NOT USE COCAINE IN THE PAST 12 MOS
1102,NEVER USED COCAINE
1103,NEVER USED COCAINE
1104,NEVER USED COCAINE
1105,NEVER USED COCAINE
1106,NEVER USED COCAINE
1107,NEVER USED COCAINE
1108,DID NOT USE COCAINE IN THE PAST 12 MOS
1109,NEVER USED COCAINE
1110,NEVER USED COCAINE
1111,NEVER USED COCAINE
1112,NEVER USED COCAINE
1113,NEVER USED COCAINE
1114,NEVER USED COCAINE
1115,DID NOT USE COCAINE IN THE PAST 12 MOS
1116,NEVER USED COCAINE
1117,NEVER USED COCAINE
1118,NEVER USED COCAINE
1119,NEVER USED COCAINE
1120,NEVER USED COCAINE
1121,NEVER USED COCAINE
1122,NEVER USED COCAINE
1123,NEVER USED COCAINE
1124,NEVER USED COCAINE
1125,NEVER USED COCAINE
1126,NEVER USED COCAINE
1127,NEVER USED COCAINE
1128,DID NOT USE COCAINE IN THE PAST 12 MOS
1129,NEVER USED COCAINE
1130,NEVER USED COCAINE
1131,NEVER USED COCAINE
1132,DID NOT USE COCAINE IN THE PAST 12 MOS
1133,DID NOT USE COCAINE IN THE PAST 12 MOS
1134,NEVER USED COCAINE
1135,NEVER USED COCAINE
1136,NEVER USED COCAINE
1137,NEVER USED COCAINE
1138,NEVER USED COCAINE
1139,No
1140,DID NOT USE COCAINE IN THE PAST 12 MOS
1141,NEVER USED COCAINE
1142,NEVER USED COCAINE
1143,NEVER USED COCAINE
1144,NEVER USED COCAINE
1145,NEVER USED COCAINE
1146,NEVER USED COCAINE
1147,NEVER USED COCAINE
1148,NEVER USED COCAINE
1149,NEVER USED COCAINE
1150,NEVER USED COCAINE
1151,DID NOT USE COCAINE IN THE PAST 12 MOS
1152,DID NOT USE COCAINE IN THE PAST 12 MOS
1153,NEVER USED COCAINE
1154,NEVER USED COCAINE
1155,NEVER USED COCAINE
1156,NEVER USED COCAINE
1157,NEVER USED COCAINE
1158,NEVER USED COCAINE
1159,NEVER USED COCAINE
1160,NEVER USED COCAINE
1161,NEVER USED COCAINE
1162,NEVER USED COCAINE
1163,NEVER USED COCAINE
1164,NEVER USED COCAINE
1165,NEVER USED COCAINE
1166,NEVER USED COCAINE
1167,NEVER USED COCAINE
1168,NEVER USED COCAINE
1169,NEVER USED COCAINE
1170,NEVER USED COCAINE
1171,NEVER USED COCAINE
1172,DID NOT USE COCAINE IN THE PAST 12 MOS
1173,NEVER USED COCAINE
1174,NEVER USED COCAINE
1175,NEVER USED COCAINE
1176,NEVER USED COCAINE
1177,NEVER USED COCAINE
1178,DID NOT USE COCAINE IN THE PAST 12 MOS
1179,NEVER USED COCAINE
1180,DID NOT USE COCAINE IN THE PAST 12 MOS
1181,NEVER USED COCAINE
1182,NEVER USED COCAINE
1183,NEVER USED COCAINE
1184,NEVER USED COCAINE
1185,NEVER USED COCAINE
1186,NEVER USED COCAINE
1187,NEVER USED COCAINE
1188,NEVER USED COCAINE
1189,NEVER USED COCAINE
1190,NEVER USED COCAINE
1191,NEVER USED COCAINE
1192,NEVER USED COCAINE
1193,NEVER USED COCAINE
1194,NEVER USED COCAINE
1195,NEVER USED COCAINE
1196,NEVER USED COCAINE
1197,NEVER USED COCAINE
1198,NEVER USED COCAINE
1199,NEVER USED COCAINE
1200,NEVER USED COCAINE
1201,NEVER USED COCAINE
1202,NEVER USED COCAINE
1203,NEVER USED COCAINE
1204,DID NOT USE COCAINE IN THE PAST 12 MOS
1205,NEVER USED COCAINE
1206,NEVER USED COCAINE
1207,DID NOT USE COCAINE IN THE PAST 12 MOS
1208,No
1209,NEVER USED COCAINE
1210,NEVER USED COCAINE
1211,NEVER USED COCAINE
1212,NEVER USED COCAINE
1213,NEVER USED COCAINE
1214,NEVER USED COCAINE
1215,NEVER USED COCAINE
1216,DID NOT USE COCAINE IN THE PAST 12 MOS
1217,NEVER USED COCAINE
1218,NEVER USED COCAINE
1219,NEVER USED COCAINE
1220,No
1221,No
1222,NEVER USED COCAINE
1223,NEVER USED COCAINE
1224,NEVER USED COCAINE
1225,NEVER USED COCAINE
1226,NEVER USED COCAINE
1227,NEVER USED COCAINE
1228,NEVER USED COCAINE
1229,NEVER USED COCAINE
1230,NEVER USED COCAINE
1231,NEVER USED COCAINE
1232,NEVER USED COCAINE
1233,DID NOT USE COCAINE IN THE PAST 12 MOS
1234,DID NOT USE COCAINE IN THE PAST 12 MOS
1235,NEVER USED COCAINE
1236,NEVER USED COCAINE
1237,NEVER USED COCAINE
1238,DID NOT USE COCAINE IN THE PAST 12 MOS
1239,No
1240,NEVER USED COCAINE
1241,NEVER USED COCAINE
1242,NEVER USED COCAINE
1243,DID NOT USE COCAINE IN THE PAST 12 MOS
1244,NEVER USED COCAINE
1245,NEVER USED COCAINE
1246,NEVER USED COCAINE
1247,NEVER USED COCAINE
1248,NEVER USED COCAINE
1249,NEVER USED COCAINE
1250,NEVER USED COCAINE
1251,NEVER USED COCAINE
1252,NEVER USED COCAINE
1253,NEVER USED COCAINE
1254,NEVER USED COCAINE
1255,NEVER USED COCAINE
1256,NEVER USED COCAINE
1257,NEVER USED COCAINE
1258,NEVER USED COCAINE
1259,NEVER USED COCAINE
1260,NEVER USED COCAINE
1261,NEVER USED COCAINE
1262,NEVER USED COCAINE
1263,No
1264,NEVER USED COCAINE
1265,NEVER USED COCAINE
1266,NEVER USED COCAINE
1267,NEVER USED COCAINE
1268,NEVER USED COCAINE
1269,DID NOT USE COCAINE IN THE PAST 12 MOS
1270,NEVER USED COCAINE
1271,NEVER USED COCAINE
1272,NEVER USED COCAINE
1273,NEVER USED COCAINE
1274,NEVER USED COCAINE
1275,NEVER USED COCAINE
1276,NEVER USED COCAINE
1277,NEVER USED COCAINE
1278,NEVER USED COCAINE
1279,NEVER USED COCAINE
1280,NEVER USED COCAINE
1281,NEVER USED COCAINE
1282,NEVER USED COCAINE
1283,NEVER USED COCAINE
1284,NEVER USED COCAINE
1285,NEVER USED COCAINE
1286,NEVER USED COCAINE
1287,NEVER USED COCAINE
1288,NEVER USED COCAINE
1289,NEVER USED COCAINE
1290,NEVER USED COCAINE
1291,DID NOT USE COCAINE IN THE PAST 12 MOS
1292,DID NOT USE COCAINE IN THE PAST 12 MOS
1293,NEVER USED COCAINE
1294,NEVER USED COCAINE
1295,NEVER USED COCAINE
1296,NEVER USED COCAINE
1297,NEVER USED COCAINE
1298,NEVER USED COCAINE
1299,NEVER USED COCAINE
1300,NEVER USED COCAINE
1301,NEVER USED COCAINE
1302,NEVER USED COCAINE
1303,NEVER USED COCAINE
1304,NEVER USED COCAINE
1305,NEVER USED COCAINE
1306,NEVER USED COCAINE
1307,NEVER USED COCAINE
1308,NEVER USED COCAINE
1309,NEVER USED COCAINE
1310,NEVER USED COCAINE
1311,NEVER USED COCAINE
1312,NEVER USED COCAINE
1313,NEVER USED COCAINE
1314,NEVER USED COCAINE
1315,DID NOT USE COCAINE IN THE PAST 12 MOS
1316,DID NOT USE COCAINE IN THE PAST 12 MOS
1317,NEVER USED COCAINE
1318,NEVER USED COCAINE
1319,NEVER USED COCAINE
1320,DID NOT USE COCAINE IN THE PAST 12 MOS
1321,NEVER USED COCAINE
1322,NEVER USED COCAINE
1323,NEVER USED COCAINE
1324,NEVER USED COCAINE
1325,NEVER USED COCAINE
1326,NEVER USED COCAINE
1327,DID NOT USE COCAINE IN THE PAST 12 MOS
1328,NEVER USED COCAINE
1329,NEVER USED COCAINE
1330,NEVER USED COCAINE
1331,NEVER USED COCAINE
1332,NEVER USED COCAINE
1333,REFUSED
1334,NEVER USED COCAINE
1335,NEVER USED COCAINE
1336,NEVER USED COCAINE
1337,DID NOT USE COCAINE IN THE PAST 12 MOS
1338,DID NOT USE COCAINE IN THE PAST 12 MOS
1339,NEVER USED COCAINE
1340,NEVER USED COCAINE
1341,NEVER USED COCAINE
1342,DID NOT USE COCAINE IN THE PAST 12 MOS
1343,DID NOT USE COCAINE IN THE PAST 12 MOS
1344,NEVER USED COCAINE
1345,NEVER USED COCAINE
1346,NEVER USED COCAINE
1347,DID NOT USE COCAINE IN THE PAST 12 MOS
1348,NEVER USED COCAINE
1349,NEVER USED COCAINE
1350,NEVER USED COCAINE
1351,NEVER USED COCAINE
1352,NEVER USED COCAINE
1353,NEVER USED COCAINE
1354,NEVER USED COCAINE
1355,NEVER USED COCAINE
1356,NEVER USED COCAINE
1357,NEVER USED COCAINE
1358,NEVER USED COCAINE
1359,NEVER USED COCAINE
1360,NEVER USED COCAINE
1361,NEVER USED COCAINE
1362,DID NOT USE COCAINE IN THE PAST 12 MOS
1363,NEVER USED COCAINE
1364,NEVER USED COCAINE
1365,NEVER USED COCAINE
1366,NEVER USED COCAINE
1367,NEVER USED COCAINE
1368,NEVER USED COCAINE
1369,NEVER USED COCAINE
1370,NEVER USED COCAINE
1371,NEVER USED COCAINE
1372,DID NOT USE COCAINE IN THE PAST 12 MOS
1373,NEVER USED COCAINE
1374,NEVER USED COCAINE
1375,NEVER USED COCAINE
1376,NEVER USED COCAINE
1377,NEVER USED COCAINE
1378,NEVER USED COCAINE
1379,NEVER USED COCAINE
1380,NEVER USED COCAINE
1381,NEVER USED COCAINE
1382,NEVER USED COCAINE
1383,NEVER USED COCAINE
1384,NEVER USED COCAINE
1385,NEVER USED COCAINE
1386,NEVER USED COCAINE
1387,NEVER USED COCAINE
1388,NEVER USED COCAINE
1389,NEVER USED COCAINE
1390,NEVER USED COCAINE
1391,DID NOT USE COCAINE IN THE PAST 12 MOS
1392,NEVER USED COCAINE
1393,NEVER USED COCAINE
1394,NEVER USED COCAINE
1395,NEVER USED COCAINE
1396,NEVER USED COCAINE
1397,NEVER USED COCAINE
1398,NEVER USED COCAINE
1399,NEVER USED COCAINE
1400,NEVER USED COCAINE
1401,NEVER USED COCAINE
1402,NEVER USED COCAINE
1403,NEVER USED COCAINE
1404,NEVER USED COCAINE
1405,NEVER USED COCAINE
1406,NEVER USED COCAINE
1407,NEVER USED COCAINE
1408,NEVER USED COCAINE
1409,NEVER USED COCAINE
1410,NEVER USED COCAINE
1411,NEVER USED COCAINE
1412,NEVER USED COCAINE
1413,NEVER USED COCAINE
1414,NEVER USED COCAINE
1415,NEVER USED COCAINE
1416,NEVER USED COCAINE
1417,DID NOT USE COCAINE IN THE PAST 12 MOS
1418,NEVER USED COCAINE
1419,NEVER USED COCAINE
1420,NEVER USED COCAINE
1421,NEVER USED COCAINE
1422,NEVER USED COCAINE
1423,NEVER USED COCAINE
1424,NEVER USED COCAINE
1425,NEVER USED COCAINE
1426,NEVER USED COCAINE
1427,NEVER USED COCAINE
1428,DID NOT USE COCAINE IN THE PAST 12 MOS
1429,NEVER USED COCAINE
1430,NEVER USED COCAINE
1431,NEVER USED COCAINE
1432,NEVER USED COCAINE
1433,NEVER USED COCAINE
1434,NEVER USED COCAINE
1435,NEVER USED COCAINE
1436,NEVER USED COCAINE
1437,NEVER USED COCAINE
1438,NEVER USED COCAINE
1439,NEVER USED COCAINE
1440,NEVER USED COCAINE
1441,NEVER USED COCAINE
1442,NEVER USED COCAINE
1443,NEVER USED COCAINE
1444,NEVER USED COCAINE
1445,NEVER USED COCAINE
1446,NEVER USED COCAINE
1447,NEVER USED COCAINE
1448,NEVER USED COCAINE
1449,NEVER USED COCAINE
1450,NEVER USED COCAINE
1451,NEVER USED COCAINE
1452,NEVER USED COCAINE
1453,NEVER USED COCAINE
1454,NEVER USED COCAINE
1455,NEVER USED COCAINE
1456,NEVER USED COCAINE
1457,NEVER USED COCAINE
1458,No
1459,NEVER USED COCAINE
1460,NEVER USED COCAINE
1461,NEVER USED COCAINE
1462,NEVER USED COCAINE
1463,NEVER USED COCAINE
1464,NEVER USED COCAINE
1465,DID NOT USE COCAINE IN THE PAST 12 MOS
1466,NEVER USED COCAINE
1467,NEVER USED COCAINE
1468,NEVER USED COCAINE
1469,NEVER USED COCAINE
1470,NEVER USED COCAINE
1471,NEVER USED COCAINE
1472,NEVER USED COCAINE
1473,NEVER USED COCAINE
1474,NEVER USED COCAINE
1475,NEVER USED COCAINE
1476,NEVER USED COCAINE
1477,NEVER USED COCAINE
1478,NEVER USED COCAINE
1479,NEVER USED COCAINE
1480,NEVER USED COCAINE
1481,NEVER USED COCAINE
1482,DID NOT USE COCAINE IN THE PAST 12 MOS
1483,NEVER USED COCAINE
1484,NEVER USED COCAINE
1485,NEVER USED COCAINE
1486,NEVER USED COCAINE
1487,NEVER USED COCAINE
1488,NEVER USED COCAINE
1489,NEVER USED COCAINE
1490,NEVER USED COCAINE
1491,NEVER USED COCAINE
1492,NEVER USED COCAINE
1493,NEVER USED COCAINE
1494,DID NOT USE COCAINE IN THE PAST 12 MOS
1495,NEVER USED COCAINE
1496,NEVER USED COCAINE
1497,NEVER USED COCAINE
1498,NEVER USED COCAINE
1499,DID NOT USE COCAINE IN THE PAST 12 MOS
1500,NEVER USED COCAINE
1501,NEVER USED COCAINE
1502,NEVER USED COCAINE
1503,NEVER USED COCAINE
1504,NEVER USED COCAINE
1505,NEVER USED COCAINE
1506,NEVER USED COCAINE
1507,NEVER USED COCAINE
1508,NEVER USED COCAINE
1509,NEVER USED COCAINE
1510,NEVER USED COCAINE
1511,NEVER USED COCAINE
1512,NEVER USED COCAINE
1513,NEVER USED COCAINE
1514,NEVER USED COCAINE
1515,NEVER USED COCAINE
1516,NEVER USED COCAINE
1517,NEVER USED COCAINE
1518,NEVER USED COCAINE
1519,NEVER USED COCAINE
1520,NEVER USED COCAINE
1521,NEVER USED COCAINE
1522,NEVER USED COCAINE
1523,NEVER USED COCAINE
1524,NEVER USED COCAINE
1525,NEVER USED COCAINE
1526,DID NOT USE COCAINE IN THE PAST 12 MOS
1527,NEVER USED COCAINE
1528,NEVER USED COCAINE
1529,NEVER USED COCAINE
1530,NEVER USED COCAINE
1531,NEVER USED COCAINE
1532,NEVER USED COCAINE
1533,NEVER USED COCAINE
1534,DID NOT USE COCAINE IN THE PAST 12 MOS
1535,DID NOT USE COCAINE IN THE PAST 12 MOS
1536,NEVER USED COCAINE
1537,NEVER USED COCAINE
1538,NEVER USED COCAINE
1539,NEVER USED COCAINE
1540,NEVER USED COCAINE
1541,NEVER USED COCAINE
1542,NEVER USED COCAINE
1543,NEVER USED COCAINE
1544,NEVER USED COCAINE
1545,NEVER USED COCAINE
1546,NEVER USED COCAINE
1547,NEVER USED COCAINE
1548,DID NOT USE COCAINE IN THE PAST 12 MOS
1549,NEVER USED COCAINE
1550,NEVER USED COCAINE
1551,NEVER USED COCAINE
1552,NEVER USED COCAINE
1553,NEVER USED COCAINE
1554,NEVER USED COCAINE
1555,No
1556,NEVER USED COCAINE
1557,NEVER USED COCAINE
1558,NEVER USED COCAINE
1559,NEVER USED COCAINE
1560,DID NOT USE COCAINE IN THE PAST 12 MOS
1561,DID NOT USE COCAINE IN THE PAST 12 MOS
1562,NEVER USED COCAINE
1563,NEVER USED COCAINE
1564,NEVER USED COCAINE
1565,NEVER USED COCAINE
1566,NEVER USED COCAINE
1567,NEVER USED COCAINE
1568,NEVER USED COCAINE
1569,NEVER USED COCAINE
1570,NEVER USED COCAINE
1571,NEVER USED COCAINE
1572,NEVER USED COCAINE
1573,NEVER USED COCAINE
1574,NEVER USED COCAINE
1575,NEVER USED COCAINE
1576,NEVER USED COCAINE
1577,NEVER USED COCAINE
1578,NEVER USED COCAINE
1579,NEVER USED COCAINE
1580,NEVER USED COCAINE
1581,NEVER USED COCAINE
1582,NEVER USED COCAINE
1583,NEVER USED COCAINE
1584,No
1585,DID NOT USE COCAINE IN THE PAST 12 MOS
1586,NEVER USED COCAINE
1587,NEVER USED COCAINE
1588,BLANK (NO ANSWER)
1589,NEVER USED COCAINE
1590,NEVER USED COCAINE
1591,DID NOT USE COCAINE IN THE PAST 12 MOS
1592,DID NOT USE COCAINE IN THE PAST 12 MOS
1593,NEVER USED COCAINE
1594,NEVER USED COCAINE
1595,NEVER USED COCAINE
1596,NEVER USED COCAINE
1597,NEVER USED COCAINE
1598,NEVER USED COCAINE
1599,NEVER USED COCAINE
1600,NEVER USED COCAINE
1601,DID NOT USE COCAINE IN THE PAST 12 MOS
1602,NEVER USED COCAINE
1603,NEVER USED COCAINE
1604,NEVER USED COCAINE
1605,NEVER USED COCAINE
1606,DID NOT USE COCAINE IN THE PAST 12 MOS
1607,NEVER USED COCAINE
1608,NEVER USED COCAINE
1609,NEVER USED COCAINE
1610,Yes
1611,NEVER USED COCAINE
1612,NEVER USED COCAINE
1613,NEVER USED COCAINE
1614,NEVER USED COCAINE
1615,NEVER USED COCAINE
1616,NEVER USED COCAINE
1617,NEVER USED COCAINE
1618,NEVER USED COCAINE
1619,DID NOT USE COCAINE IN THE PAST 12 MOS
1620,NEVER USED COCAINE
1621,NEVER USED COCAINE
1622,NEVER USED COCAINE
1623,NEVER USED COCAINE
1624,NEVER USED COCAINE
1625,NEVER USED COCAINE
1626,NEVER USED COCAINE
1627,NEVER USED COCAINE
1628,NEVER USED COCAINE
1629,NEVER USED COCAINE
1630,NEVER USED COCAINE
1631,NEVER USED COCAINE
1632,No
1633,NEVER USED COCAINE
1634,NEVER USED COCAINE
1635,NEVER USED COCAINE
1636,NEVER USED COCAINE
1637,NEVER USED COCAINE
1638,NEVER USED COCAINE
1639,No
1640,NEVER USED COCAINE
1641,DID NOT USE COCAINE IN THE PAST 12 MOS
1642,NEVER USED COCAINE
1643,NEVER USED COCAINE
1644,NEVER USED COCAINE
1645,NEVER USED COCAINE
1646,NEVER USED COCAINE
1647,NEVER USED COCAINE
1648,NEVER USED COCAINE
1649,NEVER USED COCAINE
1650,NEVER USED COCAINE
1651,DID NOT USE COCAINE IN THE PAST 12 MOS
1652,No
1653,NEVER USED COCAINE
1654,NEVER USED COCAINE
1655,NEVER USED COCAINE
1656,NEVER USED COCAINE
1657,NEVER USED COCAINE
1658,NEVER USED COCAINE
1659,NEVER USED COCAINE
1660,NEVER USED COCAINE
1661,NEVER USED COCAINE
1662,NEVER USED COCAINE
1663,NEVER USED COCAINE
1664,NEVER USED COCAINE
1665,NEVER USED COCAINE
1666,NEVER USED COCAINE
1667,NEVER USED COCAINE
1668,NEVER USED COCAINE
1669,DID NOT USE COCAINE IN THE PAST 12 MOS
1670,NEVER USED COCAINE
1671,NEVER USED COCAINE
1672,NEVER USED COCAINE
1673,NEVER USED COCAINE
1674,NEVER USED COCAINE
1675,NEVER USED COCAINE
1676,NEVER USED COCAINE
1677,NEVER USED COCAINE
1678,NEVER USED COCAINE
1679,NEVER USED COCAINE
1680,NEVER USED COCAINE
1681,NEVER USED COCAINE
1682,NEVER USED COCAINE
1683,NEVER USED COCAINE
1684,NEVER USED COCAINE
1685,NEVER USED COCAINE
1686,NEVER USED COCAINE
1687,NEVER USED COCAINE
1688,NEVER USED COCAINE
1689,No
1690,NEVER USED COCAINE
1691,NEVER USED COCAINE
1692,DID NOT USE COCAINE IN THE PAST 12 MOS
1693,NEVER USED COCAINE
1694,NEVER USED COCAINE
1695,NEVER USED COCAINE
1696,NEVER USED COCAINE
1697,NEVER USED COCAINE
1698,NEVER USED COCAINE
1699,DID NOT USE COCAINE IN THE PAST 12 MOS
1700,NEVER USED COCAINE
1701,No
1702,NEVER USED COCAINE
1703,NEVER USED COCAINE
1704,NEVER USED COCAINE
1705,NEVER USED COCAINE
1706,NEVER USED COCAINE
1707,NEVER USED COCAINE
1708,NEVER USED COCAINE
1709,DID NOT USE COCAINE IN THE PAST 12 MOS
1710,NEVER USED COCAINE
1711,NEVER USED COCAINE
1712,DID NOT USE COCAINE IN THE PAST 12 MOS
1713,NEVER USED COCAINE
1714,NEVER USED COCAINE
1715,NEVER USED COCAINE
1716,No
1717,NEVER USED COCAINE
1718,NEVER USED COCAINE
1719,NEVER USED COCAINE
1720,NEVER USED COCAINE
1721,NEVER USED COCAINE
1722,NEVER USED COCAINE
1723,NEVER USED COCAINE
1724,DID NOT USE COCAINE IN THE PAST 12 MOS
1725,NEVER USED COCAINE
1726,DID NOT USE COCAINE IN THE PAST 12 MOS
1727,NEVER USED COCAINE
1728,NEVER USED COCAINE
1729,NEVER USED COCAINE
1730,NEVER USED COCAINE
1731,NEVER USED COCAINE
1732,NEVER USED COCAINE
1733,NEVER USED COCAINE
1734,NEVER USED COCAINE
1735,NEVER USED COCAINE
1736,NEVER USED COCAINE
1737,NEVER USED COCAINE
1738,NEVER USED COCAINE
1739,NEVER USED COCAINE
1740,NEVER USED COCAINE
1741,NEVER USED COCAINE
1742,DID NOT USE COCAINE IN THE PAST 12 MOS
1743,DID NOT USE COCAINE IN THE PAST 12 MOS
1744,NEVER USED COCAINE
1745,NEVER USED COCAINE
1746,NEVER USED COCAINE
1747,NEVER USED COCAINE
1748,NEVER USED COCAINE
1749,NEVER USED COCAINE
1750,NEVER USED COCAINE
1751,NEVER USED COCAINE
1752,NEVER USED COCAINE
1753,NEVER USED COCAINE
1754,NEVER USED COCAINE
1755,NEVER USED COCAINE
1756,NEVER USED COCAINE
1757,NEVER USED COCAINE
1758,NEVER USED COCAINE
1759,DID NOT USE COCAINE IN THE PAST 12 MOS
1760,NEVER USED COCAINE
1761,NEVER USED COCAINE
1762,NEVER USED COCAINE
1763,NEVER USED COCAINE
1764,NEVER USED COCAINE
1765,DID NOT USE COCAINE IN THE PAST 12 MOS
1766,NEVER USED COCAINE
1767,NEVER USED COCAINE
1768,NEVER USED COCAINE
1769,NEVER USED COCAINE
1770,NEVER USED COCAINE
1771,NEVER USED COCAINE
1772,NEVER USED COCAINE
1773,DID NOT USE COCAINE IN THE PAST 12 MOS
1774,NEVER USED COCAINE
1775,NEVER USED COCAINE
1776,DID NOT USE COCAINE IN THE PAST 12 MOS
1777,NEVER USED COCAINE
1778,NEVER USED COCAINE
1779,NEVER USED COCAINE
1780,NEVER USED COCAINE
1781,NEVER USED COCAINE
1782,NEVER USED COCAINE
1783,NEVER USED COCAINE
1784,NEVER USED COCAINE
1785,NEVER USED COCAINE
1786,NEVER USED COCAINE
1787,NEVER USED COCAINE
1788,NEVER USED COCAINE
1789,NEVER USED COCAINE
1790,NEVER USED COCAINE
1791,NEVER USED COCAINE
1792,NEVER USED COCAINE
1793,DID NOT USE COCAINE IN THE PAST 12 MOS
1794,No
1795,NEVER USED COCAINE
1796,NEVER USED COCAINE
1797,NEVER USED COCAINE
1798,NEVER USED COCAINE
1799,NEVER USED COCAINE
1800,NEVER USED COCAINE
1801,NEVER USED COCAINE
1802,NEVER USED COCAINE
1803,NEVER USED COCAINE
1804,NEVER USED COCAINE
1805,NEVER USED COCAINE
1806,NEVER USED COCAINE
1807,NEVER USED COCAINE
1808,NEVER USED COCAINE
1809,NEVER USED COCAINE
1810,NEVER USED COCAINE
1811,NEVER USED COCAINE
1812,DID NOT USE COCAINE IN THE PAST 12 MOS
1813,DID NOT USE COCAINE IN THE PAST 12 MOS
1814,NEVER USED COCAINE
